gameId,gameDate,season,home_teamId,home_teamName,home_rest_days,home_b2b,win,home_teamScore_ewm3,home_fieldGoalsPercentage_ewm3,home_threePointersPercentage_ewm3,home_freeThrowsPercentage_ewm3,home_reboundsOffensive_ewm3,home_reboundsDefensive_ewm3,home_assists_ewm3,home_turnovers_ewm3,home_steals_ewm3,home_blocks_ewm3,home_plusMinusPoints_ewm3,home_win_ewm3,away_teamId,away_teamName,away_rest_days,away_b2b,away_teamScore_ewm3,away_fieldGoalsPercentage_ewm3,away_threePointersPercentage_ewm3,away_freeThrowsPercentage_ewm3,away_reboundsOffensive_ewm3,away_reboundsDefensive_ewm3,away_assists_ewm3,away_turnovers_ewm3,away_steals_ewm3,away_blocks_ewm3,away_plusMinusPoints_ewm3,away_win_ewm3,teamScore_ewm3_diff,fieldGoalsPercentage_ewm3_diff,threePointersPercentage_ewm3_diff,freeThrowsPercentage_ewm3_diff,reboundsOffensive_ewm3_diff,reboundsDefensive_ewm3_diff,assists_ewm3_diff,turnovers_ewm3_diff,steals_ewm3_diff,blocks_ewm3_diff,plusMinusPoints_ewm3_diff,win_ewm3_diff,rest_days_diff,b2b_diff
21000031,2010-10-30,2010,1610612737,Hawks,0.0,1,1,110.63740001036663,0.5188674266742689,0.418046520101593,0.8531597866887822,9.557506665975557,35.55750666597556,22.230026663902233,17.78753332987779,4.7699733360977685,8.442493334024443,8.309920008293306,1.0,1610612764,Wizards,1.0,0,83.0,0.372,0.211,0.7,3.0,22.0,17.0,13.0,10.0,3.0,-29.0,0.0,27.637400010366633,0.14686742667426889,0.207046520101593,0.15315978668878227,6.557506665975557,13.55750666597556,5.230026663902233,4.787533329877789,-5.2300266639022315,5.442493334024443,37.309920008293304,1.0,-1.0,1
21000054,2010-11-03,2010,1610612737,Hawks,0.0,1,1,103.83975480681279,0.4650518329760188,0.33352679625073883,0.8045307562960025,12.01155382771832,31.805873888152117,22.642625611934037,13.884003218411715,5.323696354548177,6.743082033135977,8.402028569950652,1.0,1610612765,Pistons,0.0,1,93.28805142175607,0.4339525628895969,0.3671193061252895,0.6891862448080429,11.962335433814188,28.57284414121903,15.286031788362363,15.60574161024252,4.268471794582344,4.6057416102425215,-11.310122893436175,0.0,10.551703385056726,0.031099270086421937,-0.03359250987455065,0.11534451148795954,0.049218393904132185,3.233029746933088,7.356593823571673,-1.7217383918308045,1.0552245599658328,2.1373404228934554,19.712151463386824,1.0,0.0,0
21000090,2010-11-07,2010,1610612737,Hawks,1.0,0,0,104.21121121073699,0.5022004447102103,0.2767544800544577,0.8101721924796247,8.940709457401914,32.726850883578635,24.355852984059485,14.216300367988536,4.727349112965827,6.271627712414887,8.972125247401042,1.0,1610612756,Suns,1.0,0,111.00492148674851,0.4524396542193968,0.39730089651603023,0.7531927722460028,15.068970355934365,29.42472881694706,20.495619214753578,17.9664700535604,8.840113719696333,4.683925738566802,0.24604977647198895,0.451737656700699,-6.793710276011524,0.0497607904908135,-0.12054641646157255,0.0569794202336219,-6.128260898532451,3.3021220666315756,3.860233769305907,-3.750169685571864,-4.112764606730506,1.5877019738480849,8.726075470929054,0.548262343299301,0.0,0
21000108,2010-11-10,2010,1610612737,Hawks,1.0,0,0,102.38897904190549,0.5030301588056716,0.28970045991610444,0.8036402812995739,9.74414199926515,32.660185605714055,23.702120000328478,14.855887828506507,5.286311189997236,5.029041199132063,3.274627099502326,0.5607891506412792,1610612749,Bucks,0.0,1,93.49882280598733,0.42533494640371206,0.31815572255907604,0.7485656695904482,11.144406555084329,31.66645619145466,17.06314387901728,15.370297547460263,7.004357432750857,2.8328378134801797,4.238048569231888,0.47624398990851213,8.890156235918155,0.07769521240195953,-0.0284552626429716,0.05507461170912564,-1.400264555819179,0.9937294142593949,6.638976121311199,-0.5144097189537558,-1.718046242753621,2.1962033856518834,-0.9634214697295622,0.08454516073276708,1.0,-1
21000121,2010-11-12,2010,1610612737,Hawks,1.0,0,0,99.70379002942182,0.5006653399646361,0.31216931133697856,0.7714244891150177,9.097153369467046,30.85413730705923,23.77235141433087,15.36140692931816,4.74726570893084,4.550652476689165,-1.505538507921499,0.4285714285714286,1610612762,Jazz,1.0,0,105.80536163746243,0.469205658776071,0.3637828462257149,0.8149782692014077,9.948000284289575,30.971238202502807,24.716956312712522,14.922371832599826,7.074697706735604,4.702414383919315,3.5120719195965755,0.7677657995171832,-6.101571608040601,0.031459681188565125,-0.05161353488873632,-0.04355378008638999,-0.8508469148225295,-0.11710089544357771,-0.9446048983816517,0.4390350967183352,-2.327431997804764,-0.15176190723015015,-5.017610427518075,-0.33919437094575455,0.0,0
21000139,2010-11-14,2010,1610612737,Hawks,1.0,0,1,96.56533075746088,0.4989098141405325,0.30090849365587274,0.7147590206346903,9.532945704134608,30.658521703995227,23.595466519545223,15.507658319582346,4.805147234949955,4.653562613070398,-2.0768232241609526,0.3304194596044685,1610612750,Timberwolves,1.0,0,99.73686051230597,0.40972226985449,0.35458569206639234,0.7520764179108096,17.037488819629726,32.351205370864456,17.89973786699674,17.623424556549868,7.84706077646512,5.093357865655407,-6.313035808752801,0.4468641446177394,-3.171529754845082,0.08918754428604247,-0.0536771984105196,-0.03731739727611927,-7.504543115495117,-1.6926836668692289,5.695728652548482,-2.115766236967522,-3.0419135415151644,-0.43979525258500907,4.236212584591849,-0.11644468501327088,0.0,0
21000184,2010-11-20,2010,1610612737,Hawks,3.0,0,0,100.28234639791256,0.4906073200086007,0.3788938793528112,0.7763833091819524,9.490312276472622,28.425053543013966,23.845932975766175,14.427070037824565,5.884596566291182,5.799774808184038,1.9913808526651509,0.5947087733894009,1610612742,Mavericks,0.0,1,94.39917982883168,0.46968999252254,0.33970911296560224,0.7486843833559669,8.716656594577893,30.966947547363556,22.668521319164324,13.15102460651202,6.099467371628962,5.093760907059549,1.7839967959440433,0.5143561666686078,5.883166569080885,0.020917327486060677,0.03918476638720897,0.027698925825985543,0.7736556818947289,-2.54189400434959,1.1774116566018513,1.2760454313125447,-0.2148708053377799,0.7060139011244893,0.2073840567211076,0.08035260672079303,3.0,-1
21000195,2010-11-22,2010,1610612737,Hawks,1.0,0,0,98.70158654605447,0.48852188422681725,0.35742724407709403,0.7815097223788879,8.949746715575156,28.76692304385827,24.747645420496724,14.11729968383134,6.343781647002005,5.626169786090167,0.4737801293446617,0.46561689816753443,1610612738,Celtics,0.0,1,101.39070243223786,0.5182196459495103,0.4107654764018342,0.7113571202337341,7.070680421267636,29.249058170356196,24.225873929768788,14.18754637305123,7.753241943944768,3.1179899165824145,5.5940543481887985,0.5251812012085438,-2.6891158861833873,-0.02969776172269306,-0.053338232324740165,0.07015260214515384,1.8790662943075196,-0.48213512649792634,0.5217714907279358,-0.07024668921989097,-1.409460296942763,2.5081798695077526,-5.120274218844137,-0.0595643030410094,1.0,-1
21000220,2010-11-25,2010,1610612737,Hawks,1.0,0,1,95.35397744363918,0.45857165588001453,0.41205433572149824,0.7860275122677959,9.651737522300499,28.311662232801332,24.3809054215246,13.52149582368372,5.448512764117407,4.284991472679035,-4.872422934698371,0.28776230970454886,1610612764,Wizards,1.0,0,101.30098824573504,0.45420855369544894,0.3424989231368124,0.7233200804881105,13.788697086919804,27.847402931251658,22.3933807887177,16.520758652585727,8.026787443086375,6.54942502794919,-3.8817012079418807,0.504561942308006,-5.9470108020958605,0.004363102184565593,0.06955541258468584,0.06270743177968541,-4.136959564619305,0.4642593015496743,1.987524632806899,-2.9992628289020065,-2.5782746789689686,-2.2644335552701547,-0.9907217267564907,-0.21679963260345714,0.0,0
21000261,2010-12-01,2010,1610612737,Hawks,2.0,0,1,98.82160083943766,0.45955869512158387,0.41120541453392107,0.786473442521384,10.158389933752774,31.531336421665266,23.722728164094185,11.80511096813287,5.728633264883168,4.281176651597566,5.512311041595306,0.6495338349339843,1610612763,Grizzlies,0.0,1,98.17865113931568,0.4746651278725145,0.40086309280168103,0.7344598081196576,9.042887219894775,29.066856351718986,19.184115616260474,12.706550406428146,7.0519567025997345,6.81031321062031,1.0458407780691539,0.5785966078303733,0.6429497001219886,-0.015106432750930654,0.010342321732240034,0.05201363440172635,1.1155027138579996,2.46448006994628,4.538612547833711,-0.9014394382952755,-1.3233234377165664,-2.529136559022744,4.466470263526152,0.07093722710361106,2.0,-1
