gameId,gameDate,season,win,home_teamId,home_teamName,home_rest_days,home_b2b,home_teamScore_roll10,home_fieldGoalsPercentage_roll10,home_threePointersPercentage_roll10,home_freeThrowsPercentage_roll10,home_reboundsOffensive_roll10,home_reboundsDefensive_roll10,home_assists_roll10,home_turnovers_roll10,home_steals_roll10,home_blocks_roll10,home_plusMinusPoints_roll10,home_win_roll10,away_teamId,away_teamName,away_rest_days,away_b2b,away_teamScore_roll10,away_fieldGoalsPercentage_roll10,away_threePointersPercentage_roll10,away_freeThrowsPercentage_roll10,away_reboundsOffensive_roll10,away_reboundsDefensive_roll10,away_assists_roll10,away_turnovers_roll10,away_steals_roll10,away_blocks_roll10,away_plusMinusPoints_roll10,away_win_roll10,teamScore_roll10_diff,fieldGoalsPercentage_roll10_diff,threePointersPercentage_roll10_diff,freeThrowsPercentage_roll10_diff,reboundsOffensive_roll10_diff,reboundsDefensive_roll10_diff,assists_roll10_diff,turnovers_roll10_diff,steals_roll10_diff,blocks_roll10_diff,plusMinusPoints_roll10_diff,win_roll10_diff,rest_days_diff,b2b_diff
21000031,2010-10-30,2010,1,1610612737,Hawks,0.0,1,111.5,0.5195000000000001,0.4265,0.855,9.5,35.5,22.0,17.5,5.0,8.5,9.0,1.0,1610612764,Wizards,1.0,0,83.0,0.372,0.211,0.7,3.0,22.0,17.0,13.0,10.0,3.0,-29.0,0.0,28.5,0.14750000000000008,0.2155,0.15500000000000003,6.5,13.5,5.0,4.5,-5.0,5.5,38.0,1.0,-1.0,1
21000054,2010-11-03,2010,1,1610612737,Hawks,0.0,1,105.5,0.47475,0.3525,0.81925,11.5,32.5,22.25,14.75,5.25,7.0,8.5,1.0,1610612765,Pistons,0.0,1,94.75,0.436,0.397,0.6797500000000001,12.0,28.5,16.0,14.75,4.5,4.75,-9.25,0.0,10.75,0.03875000000000001,-0.04450000000000004,0.13949999999999996,-0.5,4.0,6.25,0.0,0.75,2.25,17.75,1.0,0.0,0
21000090,2010-11-07,2010,0,1610612737,Hawks,1.0,0,104.83333333333333,0.4965,0.3076666666666667,0.8184999999999999,9.5,32.833333333333336,23.5,14.666666666666666,4.833333333333333,6.5,8.833333333333334,1.0,1610612756,Suns,1.0,0,108.2,0.4588,0.403,0.7468,13.6,28.8,19.8,17.0,8.0,4.8,-0.6,0.4,-3.3666666666666742,0.03770000000000001,-0.09533333333333333,0.07169999999999987,-4.1,4.033333333333335,3.6999999999999993,-2.333333333333334,-3.166666666666667,1.7000000000000002,9.433333333333334,0.6,0.0,0
21000108,2010-11-10,2010,0,1610612737,Hawks,1.0,0,104.0,0.499375,0.30725,0.812125,9.875,32.625,23.5,14.875,5.125,5.75,5.625,0.75,1610612749,Bucks,0.0,1,91.75,0.414375,0.31825000000000003,0.74925,10.875,31.375,16.875,15.375,6.125,3.0,0.375,0.375,12.25,0.08500000000000002,-0.01100000000000001,0.06287500000000001,-1.0,1.25,6.625,-0.5,-1.0,2.75,5.25,0.375,1.0,-1
21000121,2010-11-12,2010,0,1610612737,Hawks,1.0,0,102.55555555555556,0.4986666666666667,0.3158888888888889,0.7959999999999999,9.555555555555555,31.77777777777778,23.555555555555557,15.11111111111111,4.888888888888889,5.444444444444445,3.111111111111111,0.6666666666666666,1610612762,Jazz,1.0,0,104.25,0.462625,0.35762499999999997,0.7929999999999999,10.375,31.375,24.375,16.0,7.25,4.75,0.875,0.625,-1.6944444444444429,0.036041666666666694,-0.041736111111111085,0.0030000000000000027,-0.8194444444444446,0.40277777777777857,-0.8194444444444429,-0.8888888888888893,-2.3611111111111107,0.6944444444444446,2.236111111111111,0.04166666666666663,0.0,0
21000139,2010-11-14,2010,1,1610612737,Hawks,1.0,0,100.9,0.4981,0.3106,0.7687999999999999,9.7,31.6,23.5,15.2,4.9,5.4,2.4,0.6,1610612750,Timberwolves,1.0,0,98.5,0.3984,0.3465,0.7602,16.6,32.6,17.0,18.3,7.7,5.4,-10.7,0.3,2.4000000000000057,0.09970000000000001,-0.03589999999999999,0.008599999999999941,-6.900000000000002,-1.0,6.5,-3.1000000000000014,-2.8,0.0,13.1,0.3,0.0,0
21000184,2010-11-20,2010,0,1610612737,Hawks,3.0,0,99.9,0.4892,0.32410000000000005,0.772,9.8,29.5,23.9,14.3,5.5,5.2,2.2,0.6,1610612742,Mavericks,0.0,1,95.6,0.47350000000000003,0.3584,0.7413,9.1,32.7,22.0,14.6,6.4,5.4,2.9,0.6,4.300000000000011,0.015699999999999992,-0.03429999999999994,0.03070000000000006,0.7000000000000011,-3.200000000000003,1.8999999999999986,-0.29999999999999893,-0.9000000000000004,-0.20000000000000018,-0.6999999999999997,0.0,3.0,-1
21000195,2010-11-22,2010,0,1610612737,Hawks,1.0,0,99.3,0.4953,0.3258,0.7653000000000001,9.2,29.5,24.8,13.9,5.9,5.3,1.3,0.5,1610612738,Celtics,0.0,1,103.0,0.5134000000000001,0.4201,0.7764,7.7,28.9,25.5,13.6,8.7,3.5,7.4,0.7,-3.700000000000003,-0.01810000000000006,-0.0943,-0.011099999999999888,1.4999999999999991,0.6000000000000014,-0.6999999999999993,0.3000000000000007,-2.799999999999999,1.7999999999999998,-6.1000000000000005,-0.19999999999999996,1.0,-1
21000220,2010-11-25,2010,1,1610612737,Hawks,1.0,0,97.6,0.47830000000000006,0.3725,0.772,9.6,28.8,24.4,14.3,5.7,4.7,-3.7,0.3,1610612764,Wizards,1.0,0,97.9,0.4514,0.34900000000000003,0.726,13.7,28.2,22.3,17.2,8.4,6.5,-5.0,0.4,-0.30000000000001137,0.026900000000000035,0.023499999999999965,0.04600000000000004,-4.1,0.6000000000000014,2.099999999999998,-2.8999999999999986,-2.7,-1.7999999999999998,1.2999999999999998,-0.10000000000000003,0.0,0
21000261,2010-12-01,2010,1,1610612737,Hawks,2.0,0,97.1,0.4607,0.4109,0.7738,10.0,29.2,23.9,12.8,5.8,4.5,0.8,0.5,1610612763,Grizzlies,0.0,1,96.0,0.4699,0.3296,0.707,10.2,28.8,19.2,13.9,7.0,5.7,-1.8,0.4,1.0999999999999943,-0.009199999999999986,0.08129999999999998,0.06680000000000008,-0.1999999999999993,0.3999999999999986,4.699999999999999,-1.0999999999999996,-1.2000000000000002,-1.2000000000000002,2.6,0.09999999999999998,2.0,-1
21000278,2010-12-03,2010,1,1610612737,Hawks,1.0,0,99.2,0.4646,0.4307,0.7879,10.1,28.7,24.8,12.2,6.1,4.6,2.8,0.6,1610612755,76ers,2.0,0,93.6,0.4413,0.3518,0.7458,10.5,32.2,21.3,13.3,6.3,4.0,-3.9,0.3,5.6000000000000085,0.023299999999999987,0.07890000000000003,0.042100000000000026,-0.40000000000000036,-3.5000000000000036,3.5,-1.1000000000000014,-0.20000000000000018,0.5999999999999996,6.699999999999999,0.3,-1.0,0
21000309,2010-12-07,2010,1,1610612737,Hawks,0.0,1,94.3,0.44089999999999996,0.404,0.7851,9.7,30.4,23.5,11.6,6.0,3.6,1.5,0.6,1610612751,Nets,1.0,0,93.7,0.43500000000000005,0.3466,0.7898,9.2,31.6,17.9,13.8,5.2,4.5,-6.9,0.2,0.5999999999999943,0.005899999999999905,0.05740000000000001,-0.0046999999999999265,0.5,-1.2000000000000028,5.600000000000001,-2.200000000000001,0.7999999999999998,-0.8999999999999999,8.4,0.39999999999999997,-1.0,1
21000342,2010-12-11,2010,1,1610612737,Hawks,0.0,1,98.2,0.46349999999999997,0.426,0.7447999999999999,10.3,31.0,23.9,11.8,6.5,3.6,4.2,0.7,1610612754,Pacers,0.0,1,100.5,0.4527,0.3722,0.7776,8.9,34.1,23.4,15.7,6.7,6.5,3.5,0.6,-2.299999999999997,0.010799999999999976,0.053800000000000014,-0.03280000000000005,1.4000000000000004,-3.1000000000000014,0.5,-3.8999999999999986,-0.20000000000000018,-2.9,0.7000000000000002,0.09999999999999998,0.0,0
21000385,2010-12-17,2010,1,1610612737,Hawks,0.0,1,93.3,0.4652,0.3948,0.7253000000000001,8.5,30.6,22.6,13.4,7.3,3.5,-0.2,0.6,1610612766,Bobcats,1.0,0,88.6,0.4318000000000001,0.2935,0.694,10.3,32.2,19.0,17.1,6.9,6.4,-8.4,0.4,4.700000000000003,0.03339999999999993,0.1013,0.031300000000000106,-1.8000000000000007,-1.6000000000000014,3.6000000000000014,-3.700000000000001,0.39999999999999947,-2.9000000000000004,8.200000000000001,0.19999999999999996,-1.0,1
21000406,2010-12-20,2010,1,1610612737,Hawks,0.0,1,89.7,0.4506,0.3455,0.7494,8.8,31.2,21.5,14.2,7.1,3.9,-2.5,0.5,1610612753,Magic,1.0,0,92.5,0.45709999999999995,0.313,0.7186,10.2,32.3,16.7,14.6,4.8,4.3,-0.6,0.4,-2.799999999999997,-0.00649999999999995,0.03249999999999997,0.03079999999999994,-1.3999999999999986,-1.0999999999999979,4.800000000000001,-0.40000000000000036,2.3,-0.3999999999999999,-1.9,0.09999999999999998,-1.0,1
21000421,2010-12-22,2010,1,1610612737,Hawks,1.0,0,89.5,0.45009999999999994,0.34550000000000003,0.7328,9.3,31.4,21.3,14.9,6.5,4.2,-2.0,0.5,1610612739,Cavaliers,1.0,0,93.2,0.40969999999999995,0.3503,0.7417999999999999,9.4,28.9,20.8,12.6,7.2,2.9,-13.2,0.1,-3.700000000000003,0.04039999999999999,-0.004799999999999971,-0.008999999999999897,-0.09999999999999964,2.5,0.5,2.3000000000000007,-0.7000000000000002,1.3000000000000003,11.2,0.4,0.0,0
21000462,2010-12-29,2010,1,1610612737,Hawks,1.0,0,90.1,0.45199999999999996,0.3597,0.7382,9.2,32.1,21.5,15.2,6.1,4.0,-0.7,0.5,1610612744,Warriors,1.0,0,102.4,0.45719999999999994,0.4473,0.6969000000000001,12.7,29.3,24.3,17.0,9.0,4.4,-2.8,0.4,-12.300000000000011,-0.005199999999999982,-0.08759999999999996,0.04129999999999989,-3.5,2.8000000000000007,-2.8000000000000007,-1.8000000000000007,-2.9000000000000004,-0.40000000000000036,2.0999999999999996,0.09999999999999998,0.0,0
21000536,2011-01-08,2010,1,1610612737,Hawks,2.0,0,97.4,0.4655,0.3942,0.7495999999999999,8.9,32.6,22.8,14.8,5.9,3.8,6.4,0.7,1610612754,Pacers,0.0,1,92.1,0.4093,0.3238,0.7460000000000001,11.5,33.4,18.9,15.0,7.6,6.0,-5.6,0.3,5.300000000000011,0.05620000000000003,0.07040000000000002,0.0035999999999998256,-2.5999999999999996,-0.7999999999999972,3.900000000000002,-0.1999999999999993,-1.6999999999999993,-2.2,12.0,0.39999999999999997,2.0,-1
21000587,2011-01-15,2010,0,1610612737,Hawks,2.0,0,101.3,0.47170000000000006,0.41150000000000003,0.7683,9.1,31.8,22.9,14.5,6.5,3.3,7.9,0.8,1610612745,Rockets,0.0,1,104.3,0.4466,0.33540000000000003,0.7611,11.2,29.5,22.4,11.9,7.4,4.9,-4.6,0.2,-3.0,0.025100000000000067,0.0761,0.007199999999999984,-2.0999999999999996,2.3000000000000007,0.5,2.5999999999999996,-0.9000000000000004,-1.6000000000000005,12.5,0.6000000000000001,2.0,-1
21000606,2011-01-17,2010,1,1610612737,Hawks,1.0,0,102.1,0.47050000000000003,0.4136,0.7916000000000001,8.9,31.2,22.7,14.8,6.6,3.5,5.9,0.7,1610612758,Kings,1.0,0,104.3,0.4681,0.3592,0.7077,12.1,31.0,21.8,15.8,9.0,5.7,-2.4,0.4,-2.200000000000003,0.0024000000000000132,0.054400000000000004,0.08390000000000009,-3.1999999999999993,0.1999999999999993,0.8999999999999986,-1.0,-2.4000000000000004,-2.2,8.3,0.29999999999999993,0.0,0
21000631,2011-01-21,2010,0,1610612737,Hawks,2.0,0,103.3,0.4671,0.38079999999999997,0.8038000000000001,9.3,30.9,23.2,13.9,6.7,4.2,5.7,0.8,1610612740,Hornets,1.0,0,95.0,0.4554,0.33009999999999995,0.7826,11.1,32.7,21.2,13.1,6.7,4.1,3.6,0.8,8.299999999999997,0.011699999999999988,0.05070000000000002,0.021200000000000108,-1.799999999999999,-1.8000000000000043,2.0,0.8000000000000007,0.0,0.10000000000000053,2.1,0.0,1.0,0
21000684,2011-01-28,2010,1,1610612737,Hawks,1.0,0,98.1,0.4466,0.3707,0.8214,9.2,30.9,21.4,13.8,5.9,4.0,1.4,0.7,1610612752,Knicks,0.0,1,100.3,0.4229,0.36229999999999996,0.7873,11.1,29.8,20.9,12.8,8.3,5.7,-4.5,0.3,-2.200000000000003,0.0237,0.008400000000000019,0.03410000000000002,-1.9000000000000004,1.0999999999999979,0.5,1.0,-2.4000000000000004,-1.7000000000000002,5.9,0.39999999999999997,1.0,-1
21000719,2011-02-02,2010,1,1610612737,Hawks,3.0,0,96.5,0.442,0.3271,0.8135,9.5,30.3,20.9,12.9,6.1,3.8,-1.7,0.6,1610612761,Raptors,1.0,0,92.8,0.4359,0.2552,0.7565999999999999,11.7,28.4,20.6,13.5,8.1,5.1,-12.1,0.0,3.700000000000003,0.006099999999999994,0.07190000000000002,0.05690000000000006,-2.1999999999999993,1.9000000000000021,0.29999999999999716,-0.5999999999999996,-2.0,-1.2999999999999998,10.4,0.6,2.0,0
21000738,2011-02-04,2010,1,1610612737,Hawks,1.0,0,95.7,0.45439999999999997,0.3188,0.794,8.9,30.5,21.2,12.8,5.7,3.9,-1.9,0.6,1610612746,Clippers,1.0,0,102.9,0.4680000000000001,0.3529,0.7063,13.6,26.5,23.4,15.0,6.5,4.9,0.2,0.6,-7.200000000000003,-0.013600000000000112,-0.03410000000000002,0.0877,-4.699999999999999,4.0,-2.1999999999999993,-2.1999999999999993,-0.7999999999999998,-1.0000000000000004,-2.1,0.0,0.0,0
21000766,2011-02-08,2010,0,1610612737,Hawks,2.0,0,94.7,0.4514,0.3147,0.7967,9.8,31.3,20.7,12.3,5.7,3.9,-0.8,0.7,1610612755,76ers,1.0,0,101.6,0.48019999999999996,0.33690000000000003,0.8356,10.8,29.7,24.1,13.7,8.8,4.3,3.8,0.6,-6.8999999999999915,-0.028799999999999937,-0.022200000000000053,-0.038900000000000046,-1.0,1.6000000000000014,-3.400000000000002,-1.3999999999999986,-3.1000000000000005,-0.3999999999999999,-4.6,0.09999999999999998,1.0,0
21000796,2011-02-12,2010,0,1610612737,Hawks,3.0,0,93.0,0.44509999999999994,0.3064,0.7784000000000001,10.1,30.7,20.2,12.8,5.6,3.4,-4.4,0.6,1610612766,Bobcats,0.0,1,97.3,0.4434,0.3385,0.7661,11.5,30.5,20.0,13.8,5.8,4.9,-1.7,0.4,-4.299999999999997,0.0016999999999999238,-0.03210000000000002,0.012300000000000089,-1.4000000000000004,0.1999999999999993,0.1999999999999993,-1.0,-0.20000000000000018,-1.5000000000000004,-2.7,0.19999999999999996,3.0,-1
21000902,2011-03-02,2010,1,1610612737,Hawks,1.0,0,90.4,0.4423,0.30229999999999996,0.7771,10.4,30.1,20.0,13.6,6.2,3.8,-4.5,0.4,1610612741,Bulls,1.0,0,99.0,0.46629999999999994,0.3467,0.7611,12.5,31.6,20.9,13.8,6.2,3.5,5.4,0.7,-8.599999999999994,-0.02399999999999991,-0.04440000000000005,0.016000000000000014,-2.0999999999999996,-1.5,-0.8999999999999986,-0.20000000000000107,0.0,0.2999999999999998,-9.9,-0.29999999999999993,0.0,0
21000917,2011-03-04,2010,0,1610612737,Hawks,1.0,0,88.8,0.4359,0.3055,0.7734,10.7,29.0,20.5,13.9,6.7,3.7,-4.9,0.4,1610612760,Thunder,1.0,0,104.5,0.462,0.38439999999999996,0.8157,10.0,32.9,19.7,13.9,6.9,5.8,5.5,0.5,-15.700000000000003,-0.026100000000000012,-0.07889999999999997,-0.042300000000000004,0.6999999999999993,-3.8999999999999986,0.8000000000000007,0.0,-0.20000000000000018,-2.0999999999999996,-10.4,-0.09999999999999998,0.0,0
21000933,2011-03-06,2010,0,1610612737,Hawks,1.0,0,90.9,0.44279999999999997,0.32409999999999994,0.7867000000000001,10.9,29.1,20.8,14.0,7.2,3.6,-2.2,0.4,1610612752,Knicks,1.0,0,105.7,0.4586,0.3515,0.8323,10.2,31.1,20.8,14.8,7.6,5.1,1.1,0.5,-14.799999999999997,-0.015800000000000036,-0.027400000000000035,-0.045599999999999974,0.7000000000000011,-2.0,0.0,-0.8000000000000007,-0.39999999999999947,-1.4999999999999996,-3.3000000000000003,-0.09999999999999998,0.0,0
21000947,2011-03-08,2010,0,1610612737,Hawks,1.0,0,90.2,0.44719999999999993,0.3377,0.7812,10.8,28.6,19.7,15.4,6.8,3.8,-3.3,0.4,1610612747,Lakers,1.0,0,95.2,0.4452,0.3275,0.7927000000000001,12.6,31.8,21.6,12.8,6.3,5.4,4.1,0.7,-5.0,0.0019999999999999463,0.010199999999999987,-0.011500000000000066,-1.799999999999999,-3.1999999999999993,-1.9000000000000021,2.5999999999999996,0.5,-1.6000000000000005,-7.3999999999999995,-0.29999999999999993,0.0,0
21000977,2011-03-12,2010,1,1610612737,Hawks,0.0,1,88.1,0.42960000000000004,0.3114,0.7785,11.3,27.0,19.2,15.2,6.5,4.2,-6.8,0.3,1610612757,Trail Blazers,0.0,1,96.7,0.4548,0.36619999999999997,0.7634000000000001,10.3,26.4,20.1,12.0,8.4,4.2,1.7,0.6,-8.600000000000009,-0.025199999999999945,-0.05479999999999996,0.015099999999999891,1.0,0.6000000000000014,-0.9000000000000021,3.1999999999999993,-1.9000000000000004,0.0,-8.5,-0.3,0.0,0
21000554,2011-03-15,2010,1,1610612737,Hawks,2.0,0,89.2,0.44489999999999996,0.3476,0.7605999999999999,11.4,27.7,19.3,16.1,6.8,4.4,-3.5,0.4,1610612749,Bucks,1.0,0,90.3,0.4283,0.3719,0.746,10.8,30.4,18.4,14.7,9.5,4.1,1.0,0.5,-1.0999999999999943,0.016599999999999948,-0.02429999999999999,0.014599999999999946,0.5999999999999996,-2.6999999999999993,0.9000000000000021,1.4000000000000021,-2.7,0.3000000000000007,-4.5,-0.09999999999999998,1.0,0
21001003,2011-03-16,2010,0,1610612737,Hawks,0.0,1,90.5,0.4598,0.3555,0.7681,10.9,28.8,20.6,17.0,6.5,5.0,-0.2,0.5,1610612743,Nuggets,1.0,0,109.3,0.4939,0.36319999999999997,0.72,10.5,35.6,25.8,14.4,9.2,4.7,13.2,0.8,-18.799999999999997,-0.03410000000000002,-0.007699999999999985,0.04810000000000003,0.40000000000000036,-6.800000000000001,-5.199999999999999,2.5999999999999996,-2.6999999999999993,0.2999999999999998,-13.399999999999999,-0.30000000000000004,-1.0,1
21001020,2011-03-18,2010,0,1610612737,Hawks,1.0,0,89.7,0.4537,0.3555,0.755,10.0,28.3,20.4,15.8,6.2,5.1,-3.3,0.4,1610612748,Heat,1.0,0,98.7,0.48580000000000007,0.3397,0.7756000000000001,7.9,30.6,19.1,13.7,7.3,4.9,1.8,0.4,-9.0,-0.03210000000000007,0.01579999999999998,-0.020600000000000063,2.0999999999999996,-2.3000000000000007,1.2999999999999972,2.1000000000000014,-1.0999999999999996,0.1999999999999993,-5.1,0.0,0.0,0
21001036,2011-03-20,2010,1,1610612737,Hawks,1.0,0,89.2,0.45600000000000007,0.3424,0.7205999999999999,9.0,27.1,20.9,13.9,6.0,4.7,-6.1,0.3,1610612765,Pistons,1.0,0,102.7,0.4766,0.3953,0.7461,12.7,26.5,24.6,12.4,7.6,3.4,-4.3,0.4,-13.5,-0.02059999999999995,-0.0529,-0.025500000000000078,-3.6999999999999993,0.6000000000000014,-3.700000000000003,1.5,-1.5999999999999996,1.3000000000000003,-1.7999999999999998,-0.10000000000000003,0.0,0
21001051,2011-03-22,2010,0,1610612737,Hawks,1.0,0,90.6,0.4689,0.3786,0.7148,8.8,26.9,21.9,14.1,6.5,4.5,-4.3,0.4,1610612741,Bulls,0.0,1,99.6,0.45619999999999994,0.3526,0.7344,13.8,31.0,22.3,12.7,7.9,6.2,13.3,0.9,-9.0,0.012700000000000045,0.025999999999999968,-0.019600000000000062,-5.0,-4.100000000000001,-0.40000000000000213,1.4000000000000004,-1.4000000000000004,-1.7000000000000002,-17.6,-0.5,1.0,-1
21001081,2011-03-26,2010,1,1610612737,Hawks,2.0,0,90.0,0.47450000000000003,0.4293,0.7325,7.5,27.2,21.3,13.4,5.7,4.7,-7.7,0.3,1610612751,Nets,0.0,1,96.2,0.4197,0.3331,0.6932,14.7,31.4,24.7,14.6,5.7,6.0,-2.4,0.5,-6.200000000000003,0.054800000000000015,0.09620000000000001,0.0393,-7.199999999999999,-4.199999999999999,-3.3999999999999986,-1.1999999999999993,0.0,-1.2999999999999998,-5.300000000000001,-0.2,2.0,-1
21001105,2011-03-30,2010,1,1610612737,Hawks,2.0,0,93.1,0.4901000000000001,0.4201,0.7191000000000001,6.3,29.9,22.9,12.2,6.6,5.0,-2.3,0.5,1610612753,Magic,1.0,0,100.8,0.46129999999999993,0.3843,0.6456,10.7,34.8,20.0,16.6,8.6,6.1,4.4,0.7,-7.700000000000003,0.02880000000000016,0.0358,0.07350000000000012,-4.3999999999999995,-4.899999999999999,2.8999999999999986,-4.400000000000002,-2.0,-1.0999999999999996,-6.7,-0.19999999999999996,1.0,0
21001125,2011-04-01,2010,1,1610612737,Hawks,1.0,0,94.0,0.4941,0.4244,0.7458,6.6,31.0,23.0,12.2,6.6,4.9,-0.2,0.6,1610612738,Celtics,0.0,1,89.3,0.4606,0.27799999999999997,0.8078000000000001,7.9,31.1,20.3,13.4,7.1,3.0,0.2,0.5,4.700000000000003,0.033499999999999974,0.14640000000000003,-0.062000000000000055,-1.3000000000000007,-0.10000000000000142,2.6999999999999993,-1.200000000000001,-0.5,1.9000000000000004,-0.4,0.09999999999999998,1.0,-1
21001149,2011-04-05,2010,0,1610612737,Hawks,1.0,0,93.6,0.46900000000000003,0.3819,0.7849999999999999,7.3,30.4,21.9,10.6,5.8,3.7,-3.6,0.5,1610612759,Spurs,1.0,0,104.6,0.4814,0.3865,0.7352000000000001,10.0,29.5,21.1,13.4,7.6,4.2,1.4,0.4,-11.0,-0.012399999999999967,-0.004599999999999993,0.049799999999999844,-2.7,0.8999999999999986,0.7999999999999972,-2.8000000000000007,-1.7999999999999998,-0.5,-5.0,0.09999999999999998,0.0,0
21001202,2011-04-11,2010,0,1610612737,Hawks,1.0,0,93.5,0.4697,0.4011,0.8186,7.1,29.9,19.7,12.6,5.4,3.7,-5.9,0.4,1610612748,Heat,0.0,1,106.5,0.506,0.3541,0.7611,10.5,30.6,22.2,14.7,6.5,4.4,8.8,0.8,-13.0,-0.0363,0.046999999999999986,0.057499999999999996,-3.4000000000000004,-0.7000000000000028,-2.5,-2.0999999999999996,-1.0999999999999996,-0.7000000000000002,-14.700000000000001,-0.4,1.0,-1
41000133,2011-04-22,2010,1,1610612737,Hawks,2.0,0,91.7,0.4548,0.33920000000000006,0.7777,9.0,26.8,18.2,13.4,5.8,3.8,-6.3,0.3,1610612753,Magic,2.0,0,92.5,0.43660000000000004,0.3276,0.7129000000000001,12.3,30.1,17.2,15.7,8.0,4.2,4.1,0.6,-0.7999999999999972,0.01819999999999994,0.011600000000000055,0.06479999999999986,-3.3000000000000007,-3.3000000000000007,1.0,-2.299999999999999,-2.2,-0.40000000000000036,-10.399999999999999,-0.3,0.0,0
41000134,2011-04-24,2010,1,1610612737,Hawks,1.0,0,92.0,0.4497000000000001,0.34209999999999996,0.7646999999999999,9.3,26.1,18.1,12.9,5.8,3.6,-6.2,0.3,1610612753,Magic,1.0,0,92.7,0.4375,0.3258,0.7272000000000001,12.3,30.5,17.2,16.1,7.5,4.6,4.0,0.6,-0.7000000000000028,0.0122000000000001,0.01629999999999998,0.03749999999999987,-3.0,-4.399999999999999,0.9000000000000021,-3.200000000000001,-1.7000000000000002,-0.9999999999999996,-10.2,-0.3,0.0,0
41000136,2011-04-28,2010,1,1610612737,Hawks,1.0,0,88.7,0.44279999999999997,0.3488,0.7168,8.6,27.3,17.9,13.7,6.1,4.0,-8.4,0.3,1610612753,Magic,1.0,0,92.6,0.42610000000000003,0.3029,0.7366,12.8,32.3,16.8,15.9,7.8,4.5,5.4,0.6,-3.8999999999999915,0.016699999999999937,0.045899999999999996,-0.01980000000000004,-4.200000000000001,-4.9999999999999964,1.0999999999999979,-2.200000000000001,-1.7000000000000002,-0.5,-13.8,-0.3,0.0,0
41000203,2011-05-06,2010,0,1610612737,Hawks,1.0,0,87.2,0.4277,0.3449,0.725,10.0,28.0,18.3,12.8,6.9,4.9,-3.5,0.5,1610612741,Bulls,1.0,0,97.1,0.4377,0.3601,0.8301000000000001,13.0,33.0,20.7,15.3,7.1,6.7,6.3,0.8,-9.899999999999991,-0.009999999999999953,-0.015199999999999991,-0.10510000000000008,-3.0,-5.0,-2.3999999999999986,-2.5,-0.1999999999999993,-1.7999999999999998,-9.8,-0.30000000000000004,0.0,0
41000204,2011-05-08,2010,1,1610612737,Hawks,1.0,0,86.4,0.43019999999999997,0.3283,0.7279,9.4,28.5,17.6,12.6,6.2,5.2,-4.4,0.5,1610612741,Bulls,1.0,0,96.8,0.4245,0.35629999999999995,0.8249000000000001,14.3,32.7,20.0,14.4,7.0,7.2,7.7,0.8,-10.399999999999991,0.005699999999999983,-0.02799999999999997,-0.09700000000000009,-4.9,-4.200000000000003,-2.3999999999999986,-1.8000000000000007,-0.7999999999999998,-2.0,-12.100000000000001,-0.30000000000000004,0.0,0
41000206,2011-05-12,2010,0,1610612737,Hawks,1.0,0,85.9,0.43310000000000004,0.3176,0.7379,9.4,28.8,18.4,12.6,5.9,5.6,-4.3,0.5,1610612741,Bulls,1.0,0,95.1,0.4277,0.33540000000000003,0.8073,13.8,31.0,19.7,14.2,7.2,7.2,5.9,0.7,-9.199999999999989,0.005400000000000016,-0.017800000000000038,-0.06940000000000002,-4.4,-2.1999999999999993,-1.3000000000000007,-1.5999999999999996,-1.2999999999999998,-1.6000000000000005,-10.2,-0.19999999999999996,0.0,0
21100025,2011-12-28,2011,1,1610612737,Hawks,0.0,1,86.8,0.4323,0.30100000000000005,0.7572,9.7,29.4,18.6,12.9,6.7,5.2,-2.5,0.5,1610612764,Wizards,1.0,0,101.3,0.4622,0.3482,0.7043999999999999,14.1,29.4,16.5,15.2,9.6,7.3,-2.0,0.5,-14.5,-0.029899999999999982,-0.047199999999999964,0.05280000000000007,-4.4,0.0,2.1000000000000014,-2.299999999999999,-2.8999999999999995,-2.0999999999999996,-0.5,0.0,-1.0,1
21100042,2011-12-30,2011,1,1610612737,Hawks,1.0,0,88.1,0.4283,0.30010000000000003,0.7771999999999999,10.1,29.1,18.6,12.8,6.6,5.3,-1.0,0.5,1610612751,Nets,0.0,1,92.8,0.4298,0.32189999999999996,0.7664,10.0,26.6,20.6,12.5,7.4,4.2,-10.2,0.2,-4.700000000000003,-0.0015000000000000013,-0.02179999999999993,0.01079999999999992,0.09999999999999964,2.5,-2.0,0.3000000000000007,-0.8000000000000007,1.0999999999999996,9.2,0.3,1.0,-1
21100094,2012-01-05,2011,0,1610612737,Hawks,1.0,0,90.8,0.4423,0.29650000000000004,0.7147,10.2,29.4,19.5,12.4,6.6,4.9,1.9,0.5,1610612748,Heat,0.0,1,103.9,0.5023,0.3801,0.7369,8.9,32.0,23.3,16.2,9.3,4.9,6.6,0.6,-13.100000000000009,-0.05999999999999994,-0.08359999999999995,-0.022199999999999998,1.299999999999999,-2.6000000000000014,-3.8000000000000007,-3.799999999999999,-2.700000000000001,0.0,-4.699999999999999,-0.09999999999999998,1.0,-1
